A	B	M	N	R	    	Y		devR	V		I		Mi  mdelay  IPW stack
1	15	4	5	1.453342	2.3900	0.0	82.9190	57.0540	10.270	6.440	5.640	4.830	4.210	4.120	3.840	3.290	3.140	2.680	2.370	2.360	2.040	2.000	1.770	1.640	1.390	1.360	1.210	1.030	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
1	15	5	6	0.973411	1.8100	0.0	55.5370	57.0540	3.900	2.530	2.960	2.850	2.600	3.080	2.720	2.340	2.660	2.270	2.090	2.340	2.160	1.470	1.590	1.130	1.470	1.460	1.030	0.940	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	7	8	0.619128	2.6800	0.0	23.0910	37.2960	15.580	6.990	5.630	6.650	4.960	4.490	5.220	2.910	3.060	2.120	3.240	3.180	1.820	2.910	1.900	2.110	1.170	1.210	1.250	0.590	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	8	9	0.585425	4.7100	2.5	21.8340	37.2960	16.300	10.170	8.530	9.290	6.780	7.110	7.690	5.000	5.310	4.440	5.700	5.050	4.560	5.600	3.960	3.270	1.650	3.110	3.780	3.040	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	5	6	2.663924	2.9800	0.0	204.9410	76.9320	15.290	9.340	7.540	6.490	5.810	5.190	4.750	4.370	3.880	3.430	3.090	2.690	2.500	2.300	2.030	1.730	1.560	1.430	1.280	1.150	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	6	7	1.435358	2.3900	0.0	110.4250	76.9320	10.070	6.390	5.360	4.720	4.340	3.980	3.640	3.450	3.170	2.870	2.560	2.380	2.270	1.980	1.740	1.470	1.490	1.270	1.180	1.010	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	7	8	0.822441	2.2300	0.0	63.2720	76.9320	7.960	5.030	4.340	4.180	4.210	3.900	3.480	3.220	2.820	2.920	2.510	2.300	2.130	2.080	1.720	1.570	1.490	1.200	1.150	0.990	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	10	11	0.556452	1.1600	0.1	42.8090	76.9320	7.070	5.040	4.490	4.180	4.140	4.020	3.820	3.000	2.280	2.520	1.690	1.300	1.300	0.700	0.460	0.260	0.130	-0.500	-0.710	-0.680	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
4	18	10	11	0.569183	3.0000	0.1	41.5680	73.0310	10.760	7.740	6.850	5.740	5.270	5.140	4.690	5.000	4.750	4.060	3.490	3.740	3.010	2.910	2.490	1.680	1.550	1.570	1.010	0.890	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
4	18	11	12	0.541140	0.9900	0.1	39.5200	73.0310	8.560	4.470	3.870	3.310	2.450	1.980	2.060	2.050	1.390	0.970	1.320	0.680	0.950	0.330	0.570	-0.080	0.000	0.390	0.010	0.010	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
4	18	15	16	2.425162	1.0900	0.8	177.1120	73.0310	5.180	1.800	1.140	0.750	0.510	0.430	0.310	0.420	0.530	0.640	0.650	0.870	0.920	0.970	1.080	1.070	1.250	1.230	1.200	1.240	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
5	19	8	9	1.371957	1.6800	0.2	85.5580	62.3620	2.240	2.450	2.360	2.350	2.230	2.280	2.120	2.090	2.150	2.100	1.830	1.830	1.960	1.620	1.700	1.350	1.340	1.440	1.210	1.120	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
5	19	9	10	0.878516	0.8900	0.3	54.7860	62.3620	0.730	2.490	2.800	2.920	3.150	3.040	2.640	2.320	1.940	1.910	1.800	1.220	1.100	1.140	0.590	0.470	0.080	-0.120	-0.400	-0.460	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
5	19	10	11	0.657997	5.4000	0.0	41.0340	62.3620	14.430	11.710	10.570	9.930	9.480	9.150	8.530	8.290	7.770	7.180	6.330	5.600	5.370	5.460	4.840	4.040	3.620	2.970	2.580	1.980	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
5	19	11	12	0.550223	2.1200	0.0	34.3130	62.3620	6.960	4.280	3.270	2.700	3.000	3.350	3.150	2.590	2.500	2.510	2.460	2.050	1.930	1.900	1.740	1.820	1.670	1.570	1.250	1.250	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
6	20	8	9	2.656519	2.2600	0.0	224.0960	84.3570	8.190	5.650	4.800	4.320	4.030	3.770	3.530	3.300	2.940	2.680	2.480	2.300	2.150	1.930	1.790	1.580	1.390	1.300	1.180	1.030	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
6	20	9	10	1.331520	0.7800	0.0	112.3230	84.3570	5.310	3.610	3.080	2.720	2.430	2.140	1.830	1.650	1.470	1.310	1.070	0.840	0.710	0.510	0.220	0.120	0.000	-0.120	-0.140	-0.170	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
