A	B	M	N	R	    	Y		devR	V		I		Mi  mdelay  IPW stack
1	15	8	9	0.548828	4.1500	0.0	76.4710	139.3350	10.980	7.800	7.030	6.880	6.550	6.250	6.260	5.890	5.430	4.850	4.580	4.570	3.980	3.960	3.740	3.390	3.000	2.570	2.460	2.400	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
1	15	10	11	0.798773	2.6000	0.0	111.2970	139.3350	10.970	7.870	6.780	6.340	5.670	5.200	4.980	4.470	3.930	3.330	3.050	2.540	2.320	2.190	1.850	1.400	1.050	0.990	0.910	0.630	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
1	15	12	13	2.345800	2.2700	0.0	326.8520	139.3350	10.710	8.200	7.510	7.050	6.410	5.780	5.320	4.810	4.160	3.410	2.770	2.290	1.900	1.510	1.110	0.770	0.460	0.320	0.200	0.180	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	4	5	2.287522	3.7100	0.0	277.3300	121.2360	13.190	9.260	7.910	7.220	6.700	6.190	5.830	5.510	5.070	4.600	4.240	3.840	3.560	3.290	2.900	2.550	2.280	1.980	1.740	1.610	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	6	7	0.940678	0.9200	0.0	114.0440	121.2360	4.060	1.640	0.930	0.850	0.700	0.530	0.580	0.640	0.640	0.620	0.670	0.730	0.760	0.730	0.800	0.860	0.980	0.940	0.940	0.980	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	8	9	0.571381	3.0300	0.0	69.2720	121.2360	7.780	5.060	4.090	3.890	3.830	3.530	3.620	3.620	3.460	3.520	3.290	3.140	2.880	2.930	2.750	2.620	2.720	2.560	2.150	2.020	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	10	11	0.612293	2.3400	0.0	74.2320	121.2360	8.960	6.010	4.660	4.390	4.170	3.530	3.660	3.860	3.200	2.870	2.490	2.400	2.020	1.900	1.950	1.560	1.630	1.290	1.140	0.960	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	11	12	0.790631	1.7600	0.0	95.8530	121.2360	8.190	5.270	4.310	4.140	3.760	3.150	3.120	3.010	2.510	2.220	1.900	1.540	1.340	1.320	1.180	1.000	0.950	0.750	0.660	0.630	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
2	16	12	13	1.152966	3.5700	0.0	139.7810	121.2360	12.420	9.710	8.600	8.090	7.590	6.950	6.550	6.120	5.600	5.000	4.380	3.920	3.540	3.120	2.550	2.050	1.720	1.420	1.230	1.010	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	10	11	0.548507	1.3500	0.2	46.0850	84.0190	6.470	4.320	2.890	2.440	2.590	2.140	2.290	1.660	1.210	1.630	1.430	1.060	1.330	1.180	0.900	0.980	0.870	0.620	0.700	0.680	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
3	17	11	12	0.608648	1.5100	0.1	51.1380	84.0190	7.590	5.170	3.970	3.740	3.500	2.960	3.180	2.760	1.850	1.720	1.570	1.150	1.350	0.840	0.840	0.790	0.640	0.590	0.650	0.610	40.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	40.00	40.00	40.00	40.00	40.00	40.00	80.00	80.00	80.00	80.00	80.00	80.00	3
