rms1 rms2 mean_rms xc1 xc2 mean_xc rmsfm rms_misfit slope_lrg rmsmmaster dev_res rmsfmaster dev_pha_af rmsmm ipw_misfit ipw_misfit_mm
2.253835	5.650425	3.952130	0.997234	0.996492	0.996863	522.681448	3.336637	-0.065197	285.364664	-2950.328584	298.721424	-7.742790	499.281331	6.870729	-9.167293	-5.352030	-2.377670	-0.364204	0.539347	1.363455	2.013901	2.226681	2.421061	2.510349	2.362693	2.375490	2.350402	2.045135	1.944853	1.737112	1.522149	1.357705	1.329227	-81.570000	-31.140000	-17.485000	-10.030000	-5.275000	-1.570000	0.950000	2.920000	5.440000	7.760000	9.375000	10.710000	11.575000	12.295000	13.375000	14.155000	14.795000	15.360000	15.785000	16.000000
0.000000	0.000000	0.000000	0.999992	0.999960	0.999976	6.176521	15.202323	0.028432	266.087725	1.977133	5.651989	-1.960000	268.323839	-62.190000	-21.180000	-12.730000	-8.350000	-5.600000	-4.200000	-3.040000	-1.750000	-1.100000	-0.220000	0.200000	0.750000	0.970000	1.110000	1.180000	1.240000	1.350000	1.230000	1.150000	1.150000	63.614000	19.744000	9.919000	4.804000	1.529000	-0.356000	-1.906000	-3.416000	-4.496000	-5.796000	-6.561000	-7.426000	-7.911000	-8.251000	-8.571000	-8.931000	-9.311000	-9.366000	-9.431000	-9.566000
0.000000	0.000000	0.000000	0.999878	0.999999	0.999938	6.176521	19.855754	0.042569	258.059050	1.469408	5.651989	-8.760000	261.400946	-53.150000	-39.970000	-31.810000	-25.790000	-21.540000	-19.010000	-16.450000	-14.160000	-12.160000	-9.950000	-8.180000	-7.440000	-6.310000	-5.490000	-4.560000	-3.450000	-2.710000	-2.140000	-1.900000	-1.310000	45.670000	29.630000	20.095000	13.340000	8.565000	5.550000	2.600000	0.090000	-2.340000	-4.970000	-7.085000	-8.140000	-9.535000	-10.555000	-11.735000	-13.145000	-14.155000	-14.900000	-15.285000	-16.010000
0.000000	0.000000	0.000000	0.997957	0.999929	0.998943	6.176521	36.355497	0.068474	1030.458224	0.926214	5.651989	-12.020000	1035.186704	-136.130000	-57.400000	-39.880000	-30.340000	-24.020000	-20.810000	-17.800000	-14.660000	-12.880000	-10.120000	-8.680000	-7.490000	-6.770000	-5.700000	-4.630000	-4.130000	-3.400000	-3.610000	-2.880000	-2.480000	122.140000	40.550000	21.655000	11.380000	4.535000	0.840000	-2.560000	-5.920000	-8.130000	-11.310000	-13.095000	-14.600000	-15.585000	-16.855000	-18.175000	-18.975000	-19.975000	-19.940000	-20.815000	-21.350000
0.960679	1.345701	1.153190	0.993280	0.989140	0.991210	14.331911	0.770289	-0.017129	1.431041	-738.027067	1.346439	-2.066081	14.415634	1.221604	-1.779358	-1.418761	-0.376177	0.856366	0.164287	0.176333	0.888062	0.380714	0.830018	0.983561	0.254569	0.479011	0.284180	-0.128392	-0.169142	-0.413972	-0.548989	-0.550569	-0.690439	-14.375000	-5.005000	-2.090000	-1.125000	-1.100000	0.345000	0.845000	0.595000	1.425000	1.245000	1.220000	1.975000	1.740000	1.930000	2.310000	2.250000	2.360000	2.415000	2.340000	2.395000
0.235779	0.370569	0.303174	0.995421	0.999339	0.997380	0.115819	0.538824	-0.007061	0.203022	-71.743247	0.070937	-0.908382	0.261528	1.223687	-0.620595	-1.327578	-0.972560	0.244131	-0.092394	0.020091	0.547318	0.300723	0.506214	0.495651	-0.043692	-0.015193	0.061912	-0.210930	0.067519	0.200337	-0.118837	-0.211420	0.318287	-0.040000	0.820000	1.315000	1.030000	-0.115000	0.200000	0.070000	-0.370000	-0.180000	-0.420000	-0.455000	0.010000	-0.085000	-0.195000	0.035000	-0.325000	-0.555000	-0.270000	-0.205000	-0.770000
0.312177	0.545421	0.428799	0.997356	0.417407	0.707381	7.273029	1.420263	-0.000091	11.173184	-1.532371	6.694969	-0.109363	11.654341	-5.407641	0.136561	0.357733	0.849355	1.328102	0.592042	0.989945	1.450979	0.802150	0.886990	0.727514	0.362376	0.480666	0.121736	-0.277456	-0.433558	-0.614251	-0.780737	-0.813855	-0.884208	12.740000	4.260000	2.605000	1.330000	0.285000	0.500000	-0.320000	-1.030000	-0.850000	-1.400000	-1.625000	-1.610000	-2.025000	-1.895000	-1.785000	-1.975000	-2.105000	-2.150000	-2.295000	-2.390000
0.000000	0.765202	0.382601	0.999684	0.382527	0.691105	6.176521	2.224354	0.002810	18.422591	1.876415	5.651989	0.385961	19.087041	-8.970000	-1.140000	-0.230000	0.500000	1.120000	0.880000	1.140000	1.480000	1.130000	1.180000	1.100000	0.860000	1.200000	1.040000	0.920000	0.910000	0.940000	0.750000	0.610000	0.860000	16.219000	5.529000	3.244000	1.779000	0.634000	0.389000	-0.261000	-0.821000	-0.901000	-1.371000	-1.636000	-1.711000	-2.316000	-2.356000	-2.486000	-2.776000	-3.076000	-3.061000	-3.066000	-3.451000
0.018948	0.051098	0.035023	0.999989	0.999990	0.999990	0.459871	0.133721	-0.009617	0.554748	-155.653641	0.565895	-1.274833	0.441612	0.164194	-0.149780	-0.373627	-0.032768	0.191317	-0.008956	0.123198	0.242929	0.004711	0.052432	0.108923	-0.104328	0.027076	0.028446	-0.103355	-0.021622	-0.002612	-0.119291	-0.061290	-0.021925	-2.173000	-1.383000	-0.618000	-0.443000	-0.308000	0.067000	0.057000	0.127000	0.417000	0.427000	0.382000	0.557000	0.382000	0.362000	0.462000	0.302000	0.182000	0.257000	0.162000	0.077000
0.080015	0.180324	0.130170	0.999983	0.999686	0.999835	0.145831	0.192443	-0.009132	0.188440	-108.971962	0.216165	-1.192480	0.116756	0.403406	-0.448813	-0.387587	-0.133636	0.031568	0.039861	0.142824	0.197328	0.127433	0.143569	0.158995	0.030151	0.068863	0.079053	0.041699	-0.006941	-0.059057	-0.108069	-0.173699	-0.159222	-1.184000	-0.494000	-0.319000	-0.224000	-0.129000	-0.024000	-0.044000	0.066000	0.166000	0.196000	0.191000	0.286000	0.211000	0.191000	0.211000	0.201000	0.171000	0.196000	0.241000	0.196000
1.336645	3.268343	2.302494	0.997863	0.987252	0.992557	119.721420	1.447350	-0.035493	32.537195	-1553.631983	32.330188	-4.228047	120.143638	2.306011	-4.320321	-1.751666	-0.275226	0.812751	1.184478	1.234617	1.445098	1.267436	1.236322	0.915965	0.658105	0.535417	0.241833	-0.037045	-0.432462	-0.661208	-0.879700	-1.143573	-1.278282	-40.487000	-14.737000	-8.152000	-4.387000	-2.232000	-0.537000	0.843000	1.763000	2.973000	3.893000	4.748000	5.313000	5.628000	6.068000	6.478000	6.918000	7.108000	7.313000	7.548000	7.633000
0.305932	0.417375	0.361654	0.994860	0.999435	0.997147	0.167814	0.427530	-0.008897	0.256891	-71.498154	0.254508	-1.139386	0.204479	1.167686	-0.781138	-0.772077	-0.720972	-0.150793	-0.104235	-0.211712	0.252711	0.197437	0.331733	0.233495	0.199240	0.320990	0.172873	0.110940	0.019685	0.102147	0.095555	0.090647	0.084489	-1.894000	-0.184000	0.021000	0.316000	0.011000	0.086000	0.286000	-0.004000	0.096000	0.026000	0.151000	0.166000	0.021000	0.171000	0.231000	0.281000	0.131000	0.126000	0.121000	0.106000
0.057774	0.082976	0.070375	1.000000	0.999617	0.999808	2.015636	0.206806	-0.004307	1.920988	-10.127912	1.771369	-0.581578	2.154207	-0.425235	0.251043	0.209294	-0.182643	0.358832	0.147111	-0.309468	0.234639	-0.172241	0.119208	-0.222536	-0.039134	0.034956	-0.086393	0.158592	-0.017864	0.097112	0.010269	-0.283784	0.118238	5.115000	2.045000	1.060000	0.995000	0.160000	0.085000	0.325000	-0.285000	-0.105000	-0.585000	-0.390000	-0.715000	-0.900000	-0.840000	-1.150000	-1.060000	-1.260000	-1.185000	-0.890000	-1.295000
0.204844	0.928908	0.566876	0.999820	0.990790	0.995305	4.222736	0.605420	-0.013365	4.671195	-236.183904	4.551184	-1.692022	4.331779	1.072839	-1.468674	-0.872518	-0.754078	0.503200	0.489733	-0.093907	0.816890	0.486653	0.729864	0.394496	0.001661	0.276259	0.059636	0.017503	-0.159272	-0.168005	-0.337387	-0.404814	-0.432366	-7.809000	-2.449000	-1.354000	-0.299000	-0.784000	-0.319000	0.581000	0.001000	0.531000	0.471000	0.896000	1.301000	1.016000	1.236000	1.266000	1.376000	1.286000	1.411000	1.436000	1.411000
0.498416	1.575944	1.037180	0.999802	0.997083	0.998442	16.306902	1.178648	-0.017814	1.758548	-280.504321	1.524618	-2.067968	15.759399	2.865276	-2.708980	-1.722726	-1.595815	-0.209126	-0.201233	-0.626456	0.587026	0.204063	0.777443	0.590089	0.570310	1.019289	0.888741	0.882203	0.566112	0.879383	0.635491	0.374541	0.579338	-15.055000	-4.715000	-2.830000	-0.985000	-1.020000	-0.135000	0.955000	0.355000	1.275000	1.225000	1.760000	1.995000	1.700000	1.970000	2.130000	2.550000	2.270000	2.575000	2.880000	2.695000
3.438721	7.947783	5.693252	0.995133	0.973729	0.984431	469.156508	3.323368	-0.061689	267.429961	-3507.616513	265.506790	-6.961238	471.074126	5.042304	-9.716578	-3.877071	-0.899420	2.003177	2.793653	2.685346	3.699944	3.155686	3.030336	2.329793	1.727233	1.353529	0.550860	0.058115	-0.880216	-1.296508	-2.011808	-2.708556	-2.994915	-81.890000	-27.430000	-14.925000	-7.740000	-4.455000	-1.280000	1.550000	2.580000	5.090000	6.870000	8.565000	9.760000	10.505000	11.565000	12.275000	13.285000	13.635000	14.280000	14.875000	15.030000
0.000000	0.000000	0.000000	0.999984	0.999447	0.999715	6.176521	23.641343	0.045329	470.458373	1.350621	5.651989	-7.660000	473.759040	-88.530000	-36.870000	-25.700000	-20.210000	-15.900000	-13.510000	-12.080000	-9.930000	-8.690000	-6.700000	-5.690000	-4.930000	-3.860000	-3.880000	-3.050000	-2.570000	-1.770000	-1.620000	-1.560000	-1.170000	82.010000	27.490000	14.945000	8.720000	3.885000	1.010000	-0.810000	-3.180000	-4.850000	-7.260000	-8.615000	-9.690000	-11.025000	-11.205000	-12.285000	-13.065000	-14.135000	-14.460000	-14.665000	-15.190000
0.204957	0.313991	0.259474	0.997948	0.999674	0.998811	0.328135	0.325408	-0.009449	0.424839	-84.273245	0.440958	-1.225630	0.330821	0.780013	-0.668641	-0.566886	-0.456932	0.209365	0.023349	-0.318208	0.344646	-0.002017	0.366861	0.096483	-0.033792	0.279587	0.051624	0.138263	-0.036549	0.121518	0.080250	0.010655	0.009928	-2.135000	-0.625000	-0.360000	-0.035000	-0.380000	-0.035000	0.425000	-0.045000	0.365000	0.075000	0.380000	0.495000	0.160000	0.390000	0.300000	0.430000	0.200000	0.225000	0.280000	0.255000
0.897578	3.320985	2.109281	0.999907	0.997522	0.998715	182.107244	2.246841	-0.043273	60.163834	-893.346135	62.137954	-5.086539	174.424791	5.176839	-5.749070	-3.753981	-2.251301	-0.637344	0.014299	0.328831	1.076546	1.197669	1.559289	1.504655	1.501336	1.593081	1.425324	1.408723	1.147082	1.199694	1.040947	0.894743	0.838616	-47.315000	-18.525000	-10.810000	-6.195000	-3.700000	-1.505000	0.295000	1.275000	2.945000	4.285000	5.520000	6.355000	6.890000	7.570000	8.170000	8.950000	9.230000	9.675000	10.040000	10.255000
0.008827	0.010666	0.009747	1.000000	1.000000	1.000000	3.311074	0.139242	-0.002773	3.086383	-2.039129	2.959319	-0.377206	3.431284	-0.098049	-0.311167	-0.146899	-0.095813	0.176610	0.168609	0.055315	0.240137	0.115118	0.167532	0.109523	0.046221	0.121037	-0.003646	-0.029818	-0.098415	-0.054590	-0.104190	-0.164381	-0.093139	5.620000	3.260000	1.935000	1.320000	0.665000	0.310000	0.140000	-0.170000	-0.350000	-0.680000	-0.845000	-0.990000	-1.235000	-1.225000	-1.335000	-1.435000	-1.635000	-1.660000	-1.655000	-1.780000
