rms1 rms2 mean_rms xc1 xc2 mean_xc rmsfm rms_misfit slope_lrg rmsmmaster dev_res rmsfmaster dev_pha_af rmsmm ipw_misfit ipw_misfit_mm
0.703698	1.892604	1.298151	0.999893	0.999398	0.999646	248.876713	5.225995	0.059439	345.037087	899.456153	265.804203	9.239080	323.161429	7.290020	1.494239	-3.113092	-4.776071	-5.553244	-5.810209	-5.301393	-4.774727	-3.772503	-2.097622	-0.410136	0.883322	2.292291	3.517062	4.700501	6.259879	7.138336	7.686470	8.165655	8.224378	39.040000	27.915000	23.095000	18.665000	15.115000	12.075000	8.995000	6.310000	2.790000	-1.345000	-4.945000	-7.770000	-10.475000	-12.715000	-15.135000	-17.990000	-19.840000	-21.185000	-22.305000	-22.910000
0.172263	0.282807	0.227535	0.999988	0.999968	0.999978	165.940660	2.702744	0.043616	207.766901	615.884867	180.165526	6.280568	190.726249	2.024931	2.605905	-0.248859	-1.175042	-2.242316	-3.145887	-2.530904	-2.624141	-2.415263	-2.217990	-1.381090	-0.609476	-0.219914	0.822287	1.468988	2.673498	3.689231	4.160492	4.876612	5.270982	34.324000	20.649000	16.149000	12.269000	9.879000	8.109000	5.389000	3.684000	1.364000	-0.911000	-3.391000	-5.496000	-7.031000	-8.971000	-10.721000	-13.096000	-14.996000	-16.201000	-17.511000	-18.416000
0.491743	0.839127	0.665435	0.999960	0.999901	0.999931	143.363433	3.303120	0.043717	184.435359	365.299018	157.546699	6.116318	167.016241	4.984949	2.475681	-0.541587	-1.109925	-1.835612	-3.182111	-2.977653	-3.401074	-3.338272	-3.176464	-2.798059	-2.168651	-1.590447	-0.151211	0.556190	2.239475	3.327691	4.474640	5.947686	6.607948	25.522000	18.387000	15.697000	12.337000	10.097000	9.047000	6.887000	5.582000	3.422000	1.107000	-1.043000	-3.158000	-5.043000	-7.543000	-9.593000	-12.748000	-14.998000	-17.133000	-19.433000	-20.818000
0.345797	0.566614	0.456205	0.999907	0.999789	0.999848	30.570651	1.999377	0.017850	45.753417	126.224829	37.490292	2.496718	37.029688	3.577748	1.172485	-0.594688	0.163395	-0.801105	-2.866802	-1.805654	-1.620485	-2.292529	-2.285043	-0.989315	-1.305516	-0.789023	-0.096793	-0.323897	1.005831	2.055020	2.559179	3.042369	3.963689	10.440000	8.035000	7.215000	4.755000	4.445000	5.455000	3.535000	2.540000	2.250000	1.285000	-0.835000	-1.230000	-2.405000	-3.605000	-4.025000	-6.080000	-7.690000	-8.685000	-9.575000	-10.860000
0.138155	0.725515	0.431835	0.998541	0.986668	0.992604	0.659398	0.662861	-0.002117	3.343624	-636.738168	2.291492	-0.351067	1.233139	-0.144740	0.693057	-0.992779	0.175405	0.469496	-0.561004	0.513745	0.909115	0.237376	-0.539704	-0.197036	-1.101462	-1.076285	0.222202	-0.678069	-0.230776	-0.059425	0.268436	0.874108	1.218338	0.720000	-0.005000	1.775000	0.645000	0.325000	1.255000	0.085000	-0.490000	-0.010000	0.615000	0.085000	0.800000	0.555000	-0.875000	-0.145000	-0.800000	-1.110000	-1.575000	-2.285000	-2.730000
0.097653	0.167884	0.132769	0.999785	0.999460	0.999623	2.576865	0.484094	-0.012227	1.226461	-57.823617	1.063890	-1.625860	2.713469	0.623216	-0.575002	-0.849632	0.339179	0.093582	-0.720529	0.815049	0.578863	-0.189173	0.296880	0.460328	-0.332163	-0.993057	0.329782	0.025772	0.013148	0.077516	0.169177	0.001846	-0.164781	-2.217000	-1.882000	-1.462000	-2.292000	-1.682000	-0.572000	-1.822000	-1.407000	-0.337000	-0.392000	-0.232000	0.823000	1.668000	0.578000	1.198000	1.563000	1.843000	2.038000	2.478000	2.883000
0.409877	0.816567	0.613222	0.997493	0.991741	0.994617	5.239543	1.142258	-0.014129	159.691811	-171.671922	169.018444	-1.793648	6.022501	2.681189	-1.302539	-2.201408	-1.312816	-0.739961	-1.134805	0.351002	0.640157	0.444461	0.470935	1.403643	0.712265	0.727740	1.100470	0.421541	0.661271	0.096367	-0.815529	-0.766764	-1.325483	-7.709000	-2.994000	-1.034000	-0.984000	-0.804000	0.156000	-0.854000	-0.829000	-0.199000	0.296000	-0.284000	0.661000	0.796000	0.606000	1.506000	1.471000	2.221000	3.256000	3.316000	3.951000
0.375942	0.429847	0.402894	1.000000	1.000000	1.000000	20.810335	1.705440	-0.025885	168.182020	-141.642784	143.428036	-3.519813	25.038990	-3.479077	-2.107513	-1.386829	0.206781	0.843462	0.957072	1.943588	1.803585	1.583931	1.760546	1.954099	1.670566	1.290519	0.925320	0.225709	-0.636350	-0.965983	-1.825963	-2.070875	-2.692590	-3.584000	-4.749000	-4.499000	-5.059000	-4.759000	-4.079000	-4.339000	-3.624000	-2.574000	-1.709000	-1.049000	-0.034000	0.951000	1.931000	3.461000	5.276000	6.476000	8.091000	9.031000	10.276000
0.000000	0.000000	0.000000	0.999975	0.999974	0.999974	3.224279	33.961986	0.056773	724.839132	1.964956	5.783452	-15.990000	703.363061	-118.930000	-54.540000	-39.400000	-30.770000	-25.970000	-22.820000	-19.810000	-18.190000	-16.220000	-14.620000	-13.030000	-12.150000	-11.320000	-10.750000	-10.280000	-9.790000	-9.200000	-8.830000	-8.360000	-7.730000	100.780000	34.025000	17.935000	8.805000	3.665000	0.215000	-3.025000	-4.920000	-7.180000	-9.015000	-10.845000	-11.950000	-13.025000	-13.745000	-14.405000	-15.120000	-15.860000	-16.375000	-16.955000	-17.690000
2.203115	3.926845	3.064980	0.999701	0.999210	0.999456	112.980056	9.242725	-0.064152	264.755395	-412.793597	65.532542	-9.452830	230.870581	-23.048851	-2.922442	3.952032	7.748116	9.285056	9.497897	9.909521	9.649082	8.401497	6.709327	4.829090	2.644082	0.778465	-1.001556	-3.484656	-6.316391	-8.663650	-10.755416	-12.298984	-13.558333	-1.554000	-15.919000	-18.309000	-18.619000	-17.399000	-15.409000	-13.969000	-12.214000	-9.034000	-5.189000	-1.619000	1.946000	4.931000	7.741000	11.541000	15.796000	19.346000	22.431000	24.841000	26.846000
