p_1    p_2    p_3    pe_1    pe_2    pe_3    po_1    po_2    po_3    id
16962.222158	0.000128	-16943.784950	20213.452963	0.000096	-20196.738850	15524.050645	0.000159	-15503.444036	0.000000
98.538034	0.307735	-7.176500	80.340913	0.242622	-10.401622	184.803701	0.455633	-3.486669	0.000000
24.392591	-13.503175	715.624085	23.614268	-13.277379	696.572379	26.579338	-15.057892	788.874314	1.000000
0.055345	0.393693	10.778599	0.031727	0.473174	11.674778	0.100761	0.309852	9.425157	1.000000
39982.543433	0.000146	-39934.287660	51108.610168	0.000111	-51061.476809	211.002522	0.036729	-155.584513	0.000000
65.057409	0.120233	-23.878364	78.177468	0.071544	-43.206698	71.762642	0.220671	-11.209510	0.000000
-143.133864	-0.612644	162.189126	-74.929817	-0.521462	160.168963	-511.040886	-0.796683	157.992605	1.000000
4514.538338	-1.186414	0.242273	3515.343182	-1.143256	0.271532	30467.691178	-1.518652	0.111607	1.000000
-239.258794	-1.010007	62.181524	-114.551448	-0.904896	49.746159	-1997.064828	-1.329188	60.109051	1.000000
1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000
322.569569	0.687142	-0.616387	257.780077	0.643537	-0.836335	740.807352	0.840386	-0.110919	0.000000
22.098424	-12.551040	441.575515	23.339279	-13.282427	462.827415	18.992307	-11.118840	388.397265	1.000000
2094.876083	0.000071	-2092.020295	263.882521	0.000075	-261.947587	3284.334022	0.000093	-3280.354315	0.000000
12937.595362	0.000282	-12907.247130	29711.500785	0.000120	-29681.689707	72.166665	0.112755	-28.000493	0.000000
25189.476370	0.000086	-25170.588133	23888.305974	0.000085	-23870.301347	19868.890241	0.000116	-19848.882787	0.000000
-368.582425	-0.889155	71.762060	-165.694114	-0.770894	73.349793	-2570.370643	-1.182004	216.347180	1.000000
128.829073	0.546991	-0.769711	97.635592	0.486779	-1.211698	298.560115	0.710339	-0.076732	0.000000
2837.195203	-1.259875	0.035486	2463.760992	-1.239485	0.029493	131.048237	-0.666197	0.971299	1.000000
3369.592745	-1.150137	0.181151	2690.223826	-1.112530	0.192954	21711.678351	-1.472614	0.090061	1.000000
-608.065057	-0.672772	430.916639	-498.193972	-0.642557	416.871235	-938.422509	-0.738175	425.439860	1.000000
8781.399574	0.000127	-8773.025122	8874.425356	0.000109	-8867.156068	25.022827	0.178468	-6.579284	0.000000
14925.729809	0.000069	-14916.498471	8434.350048	0.000099	-8426.444054	8699.697494	0.000143	-8688.845305	0.000000
101.469273	0.261522	-11.145613	87.888320	0.202732	-16.104129	163.690947	0.387368	-5.872361	0.000000
21065.687873	0.000086	-21049.218764	16435.511990	0.000091	-16421.358149	19851.066893	0.000111	-19831.778669	0.000000
-7891.041100	-1.302897	152.294757	-4649.273529	-1.219485	196.326688	-68993.263111	-1.649494	72.816385	1.000000
17547.513991	0.000083	-17535.152271	11236.294614	0.000121	-11224.549344	17360.805648	0.000090	-17347.658657	0.000000
101663.405165	-1.966014	0.015189	106199.317287	-1.978368	0.011833	2139299.475237	-2.491792	0.012144	1.000000
1400.685979	-0.910441	0.910484	1221.068326	-0.889892	0.889951	2260.558202	-0.984314	72.541629	1.000000
72.340085	-7.864897	5072.898191	72.189612	-7.668881	5266.384226	71.240057	-8.032086	4703.903932	1.000000
30724.739952	-1.151831	4.358256	36123.542246	-1.177767	4.076569	15513.286403	-1.042771	3.688533	1.000000
